,model,threshold,n_hosp_mode,n_prescription_mode,avg_max_unfairness_risk,avg_mean_unfairness_risk,initial_unfairness_risk,avg_max_gap_tpr,avg_mean_gap_tpr,initial_gap_tpr,avg_max_gap_fpr,avg_mean_gap_fpr,initial_gap_fpr,avg_max_gap_precision,avg_mean_gap_precision,initial_gap_precision,avg_max_gap_f1,avg_mean_gap_f1,initial_gap_f1,avg_max_gap_accuracy,avg_mean_gap_accuracy,initial_gap_accuracy,avg_utility_tpr,avg_utility_fpr,avg_utility_precision,avg_utility_f1,avg_utility_accuracy,n_traces
111,mlp,0.7,random_2,random_1,0.023290737108750778,0.01318353190340779,0.0038971900939941406,0.09159190977372794,0.07100235454780911,0.06190106190106193,0.012903388785456773,0.007693569365680184,0.0036990995212814793,0.08266417801802263,0.05278301347530869,0.06643356643356642,0.08298711851124856,0.060721895210207495,0.06633235047241896,0.019408039535414336,0.01474604842693432,0.011333081173258153,0.3424927238486561,0.018094578970902806,0.3226377993062055,0.32623003103410936,0.9672059603743732,11
112,xgboost,0.3,expectation,random_2,0.034194182604551315,0.018307935446500778,0.0011719241738319397,0.11880341880341878,0.08913737373737374,0.10334110334110336,0.04360349643532528,0.0286327645169073,0.004772349190393904,0.0393066658066097,0.02887252985858569,0.036744219596716754,0.05271844731494548,0.04412935769677313,0.04128730900166255,0.04199496007408536,0.025675659663959523,1.127365334552266e-05,0.7492546139359698,0.2217760358044933,0.08118969249276689,0.1446657592738349,0.7775579877045633,10
113,xgboost,0.4,expectation,random_2,0.034457288682460785,0.01870732568204403,0.0011719241738319397,0.13234913234913231,0.1089105413105413,0.10787360787360789,0.04175436615970861,0.025248159277594644,1.8857076317359278e-05,0.049387162865068,0.0369750282595952,0.03317493698929219,0.05870900633684095,0.047903646597610046,0.01910753938881249,0.038579988107802866,0.021037360169772777,0.005875366928780101,0.6664018832391714,0.14627060752426108,0.11064619120965095,0.18528849549219678,0.8494229197333103,10
114,xgboost,0.45,expectation,random_2,0.034487176686525345,0.018812259659171104,0.0011719241738319397,0.14242424242424243,0.1183980833980834,0.11344211344211344,0.04290419594042775,0.024179881806342014,0.0021698988606597136,0.05487665951483944,0.041701932435093916,0.023029144768275167,0.06243953924764676,0.04820999211938041,0.00048245220357245877,0.038724703836002225,0.01987691816840873,0.008448894811207586,0.6303175141242938,0.11621767182168655,0.1315481955977083,0.21140331124911604,0.8779554247120963,10
115,xgboost,0.5,expectation,random_2,0.0349484458565712,0.01864996738731861,0.0011719241738319397,0.15231805231805232,0.12866977466977464,0.13403263403263396,0.044831337000680496,0.023351097233784614,0.0017892260762002836,0.06525130160308201,0.04843972167773801,0.012569533590072735,0.07136891266795614,0.04961026059649011,0.02376170250128956,0.039678771415344496,0.018800586000883683,0.008983428754459677,0.5866372881355931,0.08978395887800769,0.15541409069934786,0.23756752267701295,0.9027772880768896,10
116,xgboost,0.55,expectation,random_2,0.03469090536236763,0.018455207347869873,0.0011719241738319397,0.17051282051282052,0.14498174048174048,0.12069412069412074,0.04681684177862282,0.022788725667696134,0.0006083638835876135,0.07807259383410164,0.05715601771456681,0.021673963759547443,0.07932744085587062,0.050132064604184824,0.022847293027849325,0.040447539621616416,0.018063591676233698,0.007926553896774435,0.5378033898305083,0.06664649266628263,0.1848198836536145,0.26542763582380735,0.9242602043466966,10
117,xgboost,0.6,expectation,random_2,0.032897770404815674,0.017744068056344986,0.0011719241738319397,0.17403522403522403,0.14534094794094793,0.11098161098161097,0.040699384233904214,0.016405586583051954,0.0011243699627235017,0.08548003430138329,0.0567894731224867,0.017565485362095512,0.0779915799811206,0.04525105830284849,0.030709891612147322,0.033339318819338645,0.013049545102058819,0.008461133055213788,0.4932323917137477,0.04755166393406301,0.22180936660535586,0.2964915375611871,0.9418914191704909,10
118,xgboost,0.7,expectation,random_2,0.03257793188095093,0.017571965232491493,0.0011719241738319397,0.1869075369075369,0.1529079772079772,0.14594664594664594,0.021750488885700837,0.005518657139169015,0.0009319756449049001,0.08947432663646802,0.0378769028171283,0.012757201646090566,0.0848019045300041,0.04344278398389258,0.08068783068783074,0.012685542781494807,0.007024624543635581,0.009524096891443845,0.4189905838041431,0.02321178712278991,0.3127513489144723,0.3533455615201167,0.9639650012988137,10
119,mlp,0.3,expectation,random_2,0.02307301530471215,0.013337872242698303,0.0038971900939941406,0.10888968581276273,0.06373769250692327,0.09764309764309766,0.02703556186570362,0.010180278874470454,0.00702160260974985,0.02530886194248893,0.01713846768449787,0.018687121571588222,0.03508223185811163,0.026186779625003962,0.016371290415186424,0.02471978050034627,0.011197432655236456,0.01178145004140807,0.7343995364334348,0.25339933394916336,0.07403835759796759,0.13203150988580245,0.7463201742408601,13
120,mlp,0.4,expectation,random_2,0.023312479257583618,0.01348657873570919,0.0038971900939941406,0.12819217819217818,0.0913990675990676,0.10670810670810671,0.016505165985721076,0.009663989852412371,0.011650355203486576,0.01941943367746869,0.013241694372941556,0.006097146263497555,0.028304710742807104,0.019044008176524477,0.022181710264128573,0.019671281670299655,0.013067413740123723,0.01741951259595642,0.655372504708098,0.16778874462711038,0.10101511266136202,0.16987461783639188,0.8281459087366873,10
121,mlp,0.45,expectation,random_2,0.02250401973724365,0.013031980262696743,0.0038971900939941406,0.12152292152292152,0.0871058793058793,0.10800310800310797,0.014785237887508181,0.00990045320182412,0.009601056312270017,0.020419503738945986,0.013266554076755352,0.010808893093661315,0.032929863733925875,0.019385006676800032,0.03120518203954742,0.018651438050943304,0.01386050315641193,0.01577200681941482,0.6150900188323918,0.1317849692028183,0.11934037863965319,0.19311590356400274,0.8623959390423414,10
122,mlp,0.5,expectation,random_2,0.022174924612045288,0.012699285377562045,0.0038971900939941406,0.13214193214193215,0.10587042217042217,0.10204610204610198,0.01243436481356458,0.007996281771645627,0.009838764492575588,0.031834566210567704,0.013702604202241125,0.02926161586268128,0.05448982122427983,0.020651219633093187,0.05051664753157292,0.018705084363400636,0.013218452381203578,0.016443301632262264,0.5593766478342749,0.09624520760402358,0.14311290662767195,0.21951139708154357,0.8958378820677115,10
123,mlp,0.55,expectation,random_2,0.02312731146812439,0.013162268733978272,0.0038971900939941406,0.11204351204351201,0.08393315203315203,0.09052059052059054,0.013638105924787518,0.010249269614163836,0.007290523319812378,0.0353675974128775,0.014651745188975687,0.03017902813299228,0.05767743030060698,0.022717554826831875,0.05202434028196157,0.0191247657024357,0.015817091976794116,0.014043626144675248,0.4964090395480227,0.05985013515309966,0.1872310984235951,0.26276512990193146,0.9299487055156291,10
124,mlp,0.6,expectation,random_2,0.023222026228904725,0.013352528110146523,0.0038971900939941406,0.12615902615902616,0.10161623931623934,0.07264957264957266,0.015785674120333583,0.010257704874984773,0.005783703093713904,0.05302831310026666,0.028215086109678933,0.04361830815539991,0.0740715476684216,0.04787999820135269,0.05794937428896478,0.021797311830517575,0.01697662258165818,0.012744292381415723,0.43598003766478344,0.03507630611069261,0.2480497793249083,0.3075381000763173,0.9527638063901638,10
125,mlp,0.7,expectation,random_2,0.022682464122772215,0.01291108749359846,0.0038971900939941406,0.09721574721574724,0.07592849002849003,0.06190106190106193,0.012856356477899459,0.007690749947584122,0.0036990995212814793,0.08747440533660258,0.055978605743968415,0.06643356643356642,0.08659428894299781,0.0645967096912661,0.06633235047241896,0.019623073237691357,0.014857680700837816,0.011333081173258153,0.3422896421845575,0.01805181902778393,0.3228189020843553,0.32630789492436824,0.9672430686639537,10
126,xgboost,0.3,same,random_2,0.03210298344492912,0.017424367368221283,0.0011719241738319397,0.1173141673141673,0.082093783993784,0.10334110334110336,0.046674984741330985,0.02982528435159702,0.004772349190393904,0.0397668309585437,0.029648122727311405,0.036744219596716754,0.05445180168953033,0.04559849338697714,0.04128730900166255,0.045134933271728114,0.027004838317423518,1.127365334552266e-05,0.7496395480225988,0.22232859485088846,0.08095424510569303,0.14431662393616324,0.7770269806909689,10
127,xgboost,0.4,same,random_2,0.0319577194750309,0.01739056035876274,0.0011719241738319397,0.1313001813001813,0.1080149443149443,0.10787360787360789,0.042142219958986836,0.024693656280449207,1.8857076317359278e-05,0.04684022086069697,0.03591620408701098,0.03317493698929219,0.058378007051157185,0.04671129524184013,0.01910753938881249,0.038862834725770165,0.020660831958239013,0.005875366928780101,0.6654711864406779,0.14700864979837816,0.11003594902632677,0.18440245777553513,0.8486804485236817,10
128,xgboost,0.45,same,random_2,0.03192629665136337,0.017378471791744232,0.0011719241738319397,0.14226884226884226,0.11676744366744365,0.11344211344211344,0.04361424820778776,0.024498842641608586,0.0021698988606597136,0.05483771434323387,0.0422690567016793,0.023029144768275167,0.0649059065939392,0.04907761040151208,0.00048245220357245877,0.03942220386418636,0.020230769197147683,0.008448894811207586,0.6311073446327684,0.1157599503700093,0.13207238175330055,0.21211582239158813,0.8784207810200018,10
129,xgboost,0.5,same,random_2,0.031389232724905014,0.017050471156835556,0.0011719241738319397,0.15424760424760425,0.1309628852628853,0.13403263403263396,0.04233351144988717,0.022795180336690847,0.0017892260762002836,0.06311807370345945,0.04758576281744038,0.012569533590072735,0.06816623463038969,0.04845180489576286,0.02376170250128956,0.03687888123399119,0.018084242621800823,0.008983428754459677,0.5838222222222222,0.08954470687286746,0.15518655238685614,0.2371167456207483,0.9029463243570873,10
130,xgboost,0.55,same,random_2,0.032321956008672714,0.017657188698649406,0.0011719241738319397,0.18623413623413626,0.15414602434602437,0.12069412069412074,0.04729395266913344,0.02298237699964403,0.0006083638835876135,0.07534644142789362,0.05628381710677553,0.021673963759547443,0.07354846426865429,0.04661865358575521,0.022847293027849325,0.04050102466657268,0.017755269106626878,0.007926553896774435,0.535131450094162,0.06623615899322019,0.18424536070299619,0.2647537837893521,0.9245996796259416,10
131,xgboost,0.6,same,random_2,0.03208843991160393,0.017547830939292908,0.0011719241738319397,0.18333333333333332,0.14625853405853406,0.11098161098161097,0.04165866906486755,0.01609622992140067,0.0011243699627235017,0.0843701088025969,0.05646583973056627,0.017565485362095512,0.07460331098400355,0.042720358426519785,0.030709891612147322,0.03379435843477561,0.012672010385385924,0.008461133055213788,0.49407984934086624,0.04731949306509505,0.22283635805429816,0.2976561315522298,0.94213773486882,10
132,xgboost,0.7,same,random_2,0.03220971301198006,0.017447369173169136,0.0011719241738319397,0.19794094794094796,0.15746063196063195,0.14594664594664594,0.021492662804033818,0.005279348118692616,0.0009319756449049001,0.08916145922180853,0.03516009839964558,0.012757201646090566,0.08373888109795277,0.04492014197865897,0.08068783068783074,0.012303858778622057,0.007060888630954667,0.009524096891443845,0.4175638418079096,0.022796401825674658,0.315263461438433,0.3546217258213993,0.9643380379253615,10
133,mlp,0.3,same,random_2,0.022821726707311776,0.013061601641086431,0.0038971900939941406,0.10933795549180167,0.05531187615803001,0.09764309764309766,0.027919930244556666,0.009911207045277414,0.00702160260974985,0.02539844247244303,0.017706380970497523,0.018687121571588222,0.035748880172262625,0.027239195954605024,0.016371290415186424,0.025408909806140446,0.010920492569055567,0.01178145004140807,0.7319411849920325,0.2542392124647631,0.07371711853404235,0.13145313862402702,0.7454430886457035,13
134,mlp,0.4,same,random_2,0.0234688937664032,0.01330051871687174,0.0038971900939941406,0.12162652162652159,0.08045936285936287,0.10670810670810671,0.017911456744300103,0.009930251512476559,0.011650355203486576,0.021306715773644173,0.014466355050070556,0.006097146263497555,0.02984338486672448,0.020399961528570817,0.022181710264128573,0.019529378326745096,0.013023625197567761,0.01741951259595642,0.6504930320150659,0.16584396685425623,0.10121965918916649,0.17004601734559432,0.8299338037925361,10
135,mlp,0.45,same,random_2,0.02260468006134033,0.012886073479056358,0.0038971900939941406,0.12846412846412844,0.09791067081067081,0.10800310800310797,0.013147300546720916,0.008572134172324448,0.009601056312270017,0.019050632351577272,0.01228403443628489,0.010808893093661315,0.03402150590686489,0.018169016490158264,0.03120518203954742,0.017889886188550853,0.012838933604029625,0.01577200681941482,0.6085295668549906,0.12997924402889174,0.11964531961973301,0.19324599311705215,0.8640093341414842,10
136,mlp,0.5,same,random_2,0.022076774727214466,0.012550465586510573,0.0038971900939941406,0.13031244849426668,0.09405848696757788,0.102046102046102,0.012607847545712413,0.008056895860519483,0.00983876449257559,0.03194202951471511,0.015357080241832088,0.02926161586268128,0.05474059157472007,0.023178839162318013,0.05051664753157292,0.01873967000816401,0.013004483998337023,0.016443301632262264,0.5518370142098955,0.09563462336396267,0.14252997861997715,0.2181744579966096,0.8962611009217641,11
137,mlp,0.55,same,random_2,0.022015154361724854,0.012871432009339332,0.0038971900939941406,0.12429422429422428,0.09649678839678841,0.09052059052059054,0.01288417046796991,0.009600125455251851,0.007290523319812378,0.0385184599590173,0.016354604259780473,0.03017902813299228,0.06057784378039455,0.02633107482338266,0.05202434028196157,0.018996066700720748,0.015546802152869896,0.014043626144675248,0.48864858757062146,0.058811831435281604,0.18770959922234307,0.262307688992791,0.9307847346090572,10
138,mlp,0.6,same,random_2,0.022626626950043898,0.013216871306300164,0.0038971900939941406,0.11584284661207736,0.08954164923395692,0.07264957264957264,0.016149418074064344,0.01090013832371305,0.005783703093713903,0.054133398250538485,0.028754214253219428,0.04361830815539991,0.07061020636769706,0.045186901774893276,0.057949374288964774,0.02216853790839673,0.017437718486450968,0.012744292381415723,0.4240764884832681,0.034579709650919825,0.24563798467789838,0.3025874458323654,0.9529753358599147,13
139,mlp,0.7,same,random_2,0.023460587859153746,0.0137084852963686,0.0038971900939941406,0.10174825174825175,0.07578381248381248,0.06190106190106193,0.013857415223340618,0.008143770712171813,0.0036990995212814793,0.09434710562272768,0.06276402110372066,0.06643356643356642,0.09228932810335208,0.0680121865554437,0.06633235047241896,0.020787435145596212,0.015343573550369454,0.011333081173258153,0.3370885122410546,0.017916621615633444,0.3217910755303426,0.3232951059438108,0.9672555892285046,10
140,xgboost,0.3,random_1,random_2,0.034344568848609924,0.01872808299958706,0.0011719241738319397,0.11214711214711212,0.08008168868168868,0.10334110334110336,0.04554630458973496,0.029795121569287947,0.004772349190393904,0.040715811722906434,0.029965104710809654,0.036744219596716754,0.05519177277126397,0.046144484090561586,0.04128730900166255,0.04424349174102403,0.02703569503308757,1.127365334552266e-05,0.7508000000000001,0.22264755616608323,0.08094987375261511,0.14432056868463278,0.7767420296129536,10
141,xgboost,0.4,random_1,random_2,0.03439303860068321,0.018518012017011642,0.0011719241738319397,0.13505568505568505,0.10561680911680912,0.10787360787360789,0.042420461768482506,0.025424292649500597,1.8857076317359278e-05,0.049332362202831014,0.037418243237121555,0.03317493698929219,0.0604032193562706,0.04873223187018944,0.01910753938881249,0.03916620753156006,0.02139509599998119,0.005875366928780101,0.6694244821092279,0.1464247529578588,0.1111807991963161,0.18614182845780997,0.8493418044852369,10
142,xgboost,0.45,random_1,random_2,0.034131377935409546,0.018341083079576492,0.0011719241738319397,0.1481351981351981,0.12228995078995078,0.11344211344211344,0.04181723835391864,0.0234920086917929,0.0021698988606597136,0.05239488934105432,0.040994373732422734,0.023029144768275167,0.0617934407194727,0.04718150122845162,0.00048245220357245877,0.03765981081845097,0.019160686868731933,0.008448894811207586,0.6345706214689266,0.11554417512296718,0.13225698345578613,0.21272071806642062,0.8787112130920425,10
143,xgboost,0.5,random_1,random_2,0.03433346375823021,0.01835264451801777,0.0011719241738319397,0.16525511525511524,0.1359914788914789,0.13403263403263396,0.042960840638508344,0.02227890702584486,0.0017892260762002836,0.061888386750331995,0.04565281897741961,0.012569533590072735,0.06508715492101239,0.0460044054342576,0.02376170250128956,0.037811898129339175,0.01763371297712648,0.008983428754459677,0.5868079096045198,0.08996783799353039,0.15518408219711355,0.23723779115323626,0.9026015585765002,10
144,xgboost,0.55,random_1,random_2,0.03389175981283188,0.017841150984168053,0.0011719241738319397,0.17878787878787883,0.15224643874643876,0.12069412069412074,0.04513674105797757,0.021514545042026715,0.0006083638835876135,0.0743805736004668,0.05447151876726747,0.021673963759547443,0.07282616411524302,0.04564602441202839,0.022847293027849325,0.03860992659043065,0.016574399227314657,0.007926553896774435,0.5376101694915254,0.06587034164931095,0.18595969157084657,0.2667938815745261,0.9250140704822929,10
145,xgboost,0.6,random_1,random_2,0.03356390818953514,0.01787218451499939,0.0011719241738319397,0.19198394198394195,0.15354379694379697,0.11098161098161097,0.04146997822311832,0.016388582213297788,0.0011243699627235017,0.08019578374662314,0.055159111640336454,0.017565485362095512,0.07029525172868092,0.039916135157671756,0.030709891612147322,0.033586092760946054,0.012672763016291878,0.008461133055213788,0.496165725047081,0.04782873221961271,0.2223075473082014,0.29743263287759447,0.9416881548185991,10
146,xgboost,0.7,random_1,random_2,0.03246133774518967,0.0176827535033226,0.0011719241738319397,0.1895752395752396,0.15420098420098421,0.14594664594664594,0.021770669986312625,0.0054574884681117914,0.0009319756449049001,0.08987470553280527,0.037295447818199615,0.012757201646090566,0.08415368295992387,0.04271227928112693,0.08068783068783074,0.012690519466434258,0.006991274014464158,0.009524096891443845,0.421083615819209,0.02310256569326893,0.3144113163818094,0.3552264053906152,0.964119828556585,10
147,mlp,0.3,random_1,random_2,0.023345962166786194,0.013462758237762109,0.0038971900939941406,0.10914085914085914,0.05989308839308839,0.09764309764309766,0.028282572447839906,0.010578775324024249,0.00702160260974985,0.02479326000339454,0.017339752095724158,0.018687121571588222,0.03550573646445516,0.02659538036514325,0.016371290415186424,0.025944193443696233,0.011718343131406989,0.01178145004140807,0.7357175141242938,0.2539035443662997,0.07395743051602525,0.13193009107648973,0.7458578541122918,14
148,mlp,0.4,random_1,random_2,0.023346646265550094,0.013470190110531721,0.0038971900939941406,0.11516093334275154,0.077637234819053,0.10670810670810672,0.01711502919970545,0.009313018499756374,0.011650355203486578,0.022223525358592858,0.015089831065952169,0.006097146263497555,0.030952293272485363,0.02177528244497799,0.022181710264128573,0.019102245113809858,0.012369991226664297,0.01741951259595642,0.6560575243965073,0.16827366589186948,0.10068375947414783,0.16946105518467894,0.8276878832484512,11
149,mlp,0.45,random_1,random_2,0.02349298894405365,0.013531836447119713,0.0038971900939941406,0.11724941724941726,0.08265589225589225,0.10800310800310797,0.01360859345486444,0.009300207802295051,0.009601056312270017,0.020824240067184197,0.014145076653295391,0.010808893093661315,0.03381402281950881,0.020593878320637707,0.03120518203954742,0.018214082095225938,0.013165682806298077,0.01577200681941482,0.6182305084745763,0.131016138609474,0.12030487975095065,0.1946270880163601,0.8632192917135683,10
150,mlp,0.5,random_1,random_2,0.02289212942123413,0.013346241791546346,0.0038971900939941406,0.13530173530173534,0.10533421393421391,0.10204610204610198,0.01289440400657967,0.008693031184564088,0.009838764492575588,0.03206846066952272,0.014259983796583619,0.02926161586268128,0.054431138235079654,0.022355963472222132,0.05051664753157292,0.01910792304519824,0.013861432250136202,0.016443301632262264,0.5622090395480226,0.09597345681747685,0.14410074736599085,0.22093417164282875,0.8961684994371808,10
151,mlp,0.55,random_1,random_2,0.023230029477013484,0.01323862636089325,0.0038971900939941406,0.1142622809289476,0.09101871996316441,0.09052059052059053,0.013418699632940507,0.010528844266004872,0.007290523319812378,0.0361778179212198,0.014459542563277373,0.030179028132992287,0.05799368716269896,0.02337746761977695,0.05202434028196157,0.019120813560145857,0.016274870417794962,0.014043626144675248,0.4935304456999372,0.06006591236958588,0.18631728819216922,0.2613425068303964,0.9296717127986069,18
152,mlp,0.6,random_1,random_2,0.02357563105496493,0.013525188981132075,0.0038971900939941406,0.12067057521602975,0.09412064702973795,0.07264957264957266,0.01591488118131579,0.010475416466900778,0.005783703093713904,0.052634357407414914,0.02617633183149002,0.04361830815539991,0.07188394769203646,0.043957501868626694,0.05794937428896478,0.02193905007013096,0.017042630328132313,0.012744292381415723,0.43285430576955997,0.03544665783102438,0.24524528339069612,0.30437484481622734,0.9523301112256864,11
153,mlp,0.7,random_1,random_2,0.02327362895011902,0.013478019534051418,0.0038971900939941406,0.09858844858844859,0.07560020720020719,0.06190106190106193,0.012324937681589222,0.00748097724842788,0.0036990995212814793,0.08350256556976529,0.05435434959935644,0.06643356643356642,0.0839740628942493,0.06375037183790323,0.06633235047241896,0.019169879909065636,0.014686299114017452,0.011333081173258153,0.3378399246704331,0.01784415296672132,0.32223903906909346,0.32401607964536455,0.9673436661182786,10
154,xgboost,0.3,random_2,random_2,0.03407745808362961,0.018513944000005722,0.0011719241738319397,0.11687386687386687,0.08391836311836312,0.10334110334110336,0.045048252627627336,0.028733489300129922,0.004772349190393904,0.039900567913577725,0.02937995497718849,0.036744219596716754,0.05382081827620636,0.04512376459361727,0.04128730900166255,0.04376412936921138,0.025909123882197675,1.127365334552266e-05,0.7507190207156308,0.2224717862365401,0.08091266890670587,0.14426820637249543,0.776911897133951,10
155,xgboost,0.4,random_2,random_2,0.03385503217577934,0.018245557323098183,0.0011719241738319397,0.13325563325563322,0.10238065268065269,0.10787360787360789,0.04232697190745923,0.025065351673018453,1.8857076317359278e-05,0.049989833909352174,0.03772693690717358,0.03317493698929219,0.062202374989200115,0.049226702878236356,0.01910753938881249,0.03933653163462488,0.021018354843001717,0.005875366928780101,0.670337099811676,0.1466271812824035,0.11130260469380857,0.18630756596268733,0.849165009957572,10
156,xgboost,0.45,random_2,random_2,0.033512406051158905,0.01790490373969078,0.0011719241738319397,0.1517094017094017,0.11997285677285678,0.11344211344211344,0.04176187265066662,0.02317757839748505,0.0021698988606597136,0.052145106929598464,0.039764898123455135,0.023029144768275167,0.06242424388655506,0.045768976143565634,0.00048245220357245877,0.03745465745667463,0.019094861622536746,0.008448894811207586,0.6292828625235406,0.11621804404661673,0.13110488435576717,0.21075671655346379,0.8779312754351025,10
157,xgboost,0.5,random_2,random_2,0.03411900997161865,0.018285581842064857,0.0011719241738319397,0.1576146076146076,0.12954374514374514,0.13403263403263396,0.041465310168490775,0.022752041893519058,0.0017892260762002836,0.0648282237597991,0.04797966706077461,0.012569533590072735,0.06930277456572345,0.04901847214903162,0.02376170250128956,0.036359765669579346,0.01813666756654937,0.008983428754459677,0.5862082862523541,0.0899060752426109,0.15513310611356873,0.2371461226825132,0.9026481167200622,10
158,xgboost,0.55,random_2,random_2,0.03363637253642082,0.017595680430531502,0.0011719241738319397,0.17964257964257965,0.14999178969178967,0.12069412069412074,0.04514927346931811,0.021531428249338104,0.0006083638835876135,0.0740430405978186,0.055171698274571176,0.021673963759547443,0.07569276699115711,0.04594875379506933,0.022847293027849325,0.038410381419041885,0.016630680237774014,0.007926553896774435,0.5386199623352167,0.06577440510479904,0.1863979863426785,0.26751676262825047,0.9251310156723525,10
159,xgboost,0.6,random_2,random_2,0.03355420008301735,0.018051108345389366,0.0011719241738319397,0.1753172753172753,0.14434317534317534,0.11098161098161097,0.04037489637297922,0.01622170171723423,0.0011243699627235017,0.08628903498035415,0.05738367570382095,0.017565485362095512,0.07631633199976001,0.044548503344913386,0.030709891612147322,0.03285504909254022,0.01276570066026834,0.008461133055213788,0.49302636534839933,0.04742717241990517,0.2221713198760117,0.2967646572730085,0.9420083124080006,10
160,xgboost,0.7,random_2,random_2,0.032665885984897614,0.017598707228899002,0.0011719241738319397,0.19480704480704478,0.15649215229215227,0.14594664594664594,0.021147346840171784,0.005132086229373147,0.0009319756449049001,0.08553104215913246,0.0339605040402187,0.012757201646090566,0.08461745753056735,0.0430683879493156,0.08068783068783074,0.012045866949066652,0.006917086882549691,0.009524096891443845,0.41924143126177016,0.023005787211414896,0.3146297133228041,0.35465488725371663,0.964172032210581,10
161,mlp,0.3,random_2,random_2,0.021778851747512817,0.012505241093039512,0.0038971900939941406,0.10694120694120693,0.05182413882413883,0.09764309764309764,0.025852354859366673,0.008753401743888514,0.00702160260974985,0.025635195265629185,0.01860114258800501,0.018687121571588222,0.03696523032511025,0.028801607036436278,0.016371290415186424,0.02336761267489007,0.009349342905770285,0.01178145004140807,0.7388018832391714,0.25356556033145744,0.07440784990906582,0.1327001385548424,0.7462589748030133,10
162,mlp,0.4,random_2,random_2,0.023256629705429077,0.013467103284597399,0.0038971900939941406,0.12135457135457131,0.09153662263662263,0.10670810670810671,0.01731773217706093,0.010229402043452962,0.011650355203486576,0.01959362993222416,0.012949943043630577,0.006097146263497555,0.027433090144466488,0.018573633968395224,0.022181710264128573,0.019826882201234474,0.013643285580870768,0.01741951259595642,0.65325197740113,0.16798400319049941,0.10087719909477495,0.16956774646269077,0.8279063901636505,10
163,mlp,0.45,random_2,random_2,0.023137715458869935,0.013261308304965493,0.0038971900939941406,0.12386687386687383,0.09082942242942244,0.10800310800310797,0.014770431093146375,0.00948074862829977,0.009601056312270017,0.019405936551646,0.013048964746452058,0.010808893093661315,0.03354948650617649,0.019032743995305836,0.03120518203954742,0.018790842501817794,0.013545171581688137,0.01577200681941482,0.6160278719397364,0.13133113838791158,0.11947166574332968,0.19341990823452745,0.8628608970473634,10
164,mlp,0.5,random_2,random_2,0.022309496998786926,0.01262330201268196,0.0038971900939941406,0.11991711991711992,0.09004788914788914,0.10204610204610198,0.012106346484518003,0.007093412159124968,0.009838764492575588,0.031695005009637095,0.015944924747805133,0.02926161586268128,0.053467341377125235,0.02298982209331961,0.05051664753157292,0.018110135394165183,0.011895209170580444,0.016443301632262264,0.5589838041431261,0.09637333274250011,0.14326448333676584,0.2196291868147469,0.8957036713135336,10
165,mlp,0.55,random_2,random_2,0.022814647356669108,0.013168689380089443,0.0038971900939941406,0.1168091168091168,0.09343586290252957,0.09052059052059055,0.013747117258361748,0.010403063705844987,0.007290523319812378,0.03672644967698817,0.015520776187229602,0.03017902813299228,0.05857051424527957,0.025605583280208767,0.05202434028196157,0.019626041865927476,0.01620164600764667,0.014043626144675248,0.49462473320778416,0.05959584644244546,0.18713675022277773,0.2625123976227092,0.9301561289577741,15
166,mlp,0.6,random_2,random_2,0.02330678403377533,0.013222805826365949,0.0038971900939941406,0.10646205646205649,0.08166614866614866,0.07264957264957266,0.016308031724127692,0.010874605417850533,0.005783703093713904,0.05244636521844449,0.024829884292380158,0.04361830815539991,0.06858295037512738,0.039109831387008326,0.05794937428896478,0.02193660022907823,0.017123545805727704,0.012744292381415723,0.43597702448210923,0.03518178756591482,0.24731575657312913,0.3069625197190622,0.952660680578405,10
167,mlp,0.7,random_2,random_2,0.02196757359938188,0.012686636422168125,0.0038971900939941406,0.09979750888841799,0.07437854065126792,0.06190106190106193,0.012644932578537023,0.007594687781268086,0.0036990995212814793,0.0836907457135958,0.05403103206744666,0.06643356643356642,0.08516455122628268,0.06306227018547671,0.06633235047241896,0.01947980973909594,0.014758249876739293,0.011333081173258153,0.3389477829138846,0.01801591221292555,0.32122274498215586,0.32392138827261446,0.9672013240028651,11
